"query_id","user","type","target","signal_time"
"u33766_0_1","u33766","query","head phones","2020-04-08 23:43:42.8204"
"u33767_0_1","u33767","query","printers","2019-07-31 17:06:58.4237"
"u33768_0_1","u33768","query","lg","2020-05-07 08:42:22.3352"
"u33769_0_1","u33769","query","ipod nano","2020-01-08 21:32:10.2027"
"u33770_0_1","u33770","query","recorder","2020-02-02 11:51:44.3297"
"u33771_0_1","u33771","query","Batman","2020-04-16 22:53:57.5808"
"u33772_0_1","u33772","query","laptop stands","2020-04-16 15:41:58.0789"
"u33774_0_1","u33774","query","acer lap top","2020-01-28 17:52:10.9681"
"u33775_0_2","u33775","query","Rush","2020-03-22 10:52:20.3916"
"u33776_0_1","u33776","query","Wii play","2020-03-13 16:10:15.7754"
"u33777_0_1","u33777","query","Samsung","2019-09-24 04:20:30.5322"
"u33778_0_1","u33778","query","computer table","2020-01-06 19:00:30.1174"
"u33779_0_1","u33779","query","Ipad 2 64gb","2020-05-19 20:02:50.7210"
"u33780_0_1","u33780","query","audio cable","2020-04-10 08:26:23.5027"
"u33781_0_1","u33781","query","sons of anarchy 3","2019-09-19 19:37:45.8288"
"u33782_0_1","u33782","query","onkyo","2020-05-07 15:48:35.2836"
"u33783_0_1","u33783","query","Digital camera","2019-09-28 16:15:08.0131"
"u33784_0_1","u33784","query","coffe maker","2020-02-29 16:39:11.1771"
"u33785_0_1","u33785","query","headset","2020-04-10 03:30:59.7661"
"u33786_0_1","u33786","query","Mac book","2019-06-18 00:43:59.1903"
"u33786_2_3","u33786","query","iMac","2019-12-14 05:52:11.4907"
"u33787_0_1","u33787","query","Sony tablet s","2019-11-12 18:59:40.4007"
"u33787_1_2","u33787","query","Mac air","2020-01-05 03:40:02.2500"
"u33788_0_1","u33788","query","seinfeld","2019-11-07 01:36:30.0359"
"u33788_1_2","u33788","query","28 days later","2019-12-18 15:33:22.2354"
"u33789_0_1","u33789","query","Schecter","2020-01-15 01:37:26.5159"
"u33790_0_1","u33790","query","Canon rebel t3","2019-07-10 01:06:30.3825"
"u33791_0_1","u33791","query","iPod clock radio","2019-07-12 21:27:23.3731"
"u33792_0_1","u33792","query","Apple MacBook pro","2019-06-02 17:03:36.3228"
"u33793_0_1","u33793","query","beats","2019-07-10 15:02:03.6231"
"u33794_0_1","u33794","query","projector","2020-05-07 04:15:42.3648"
"u33795_0_1","u33795","query","Footloose","2019-11-26 11:25:48.9584"
"u33796_0_1","u33796","query","Nikon d5100","2019-06-18 07:44:30.0859"
"u33797_0_1","u33797","query","hd dvd player","2020-05-07 12:21:42.3671"
"u33798_0_1","u33798","query","HP Touchpad","2019-07-20 09:08:25.7487"
"u33799_0_1","u33799","query","Beats","2019-11-21 13:17:17.7904"
"u33800_0_1","u33800","query","Vcr","2019-11-03 21:26:43.2014"
"u33801_0_1","u33801","query","Receivers","2020-05-01 11:17:39.7328"
"u33802_0_1","u33802","query","hp","2020-04-10 04:50:30.5027"
"u33803_0_1","u33803","query","sharp","2020-05-07 12:21:01.8608"
"u33804_0_1","u33804","query","modern warfare 3","2020-04-05 21:38:13.6374"
"u33804_1_2","u33804","query","ps3 160gb","2020-04-06 01:13:17.1297"
"u33805_0_1","u33805","query","dazzle","2020-05-07 15:08:49.9153"
"u33806_0_1","u33806","query","Rca","2019-09-27 11:26:24.9983"
"u33807_0_1","u33807","query","cybershot","2020-04-10 09:26:06.0558"
"u33809_0_1","u33809","query","HP touch pad","2019-09-10 09:35:17.6861"
"u33812_0_1","u33812","query","iPod covers","2020-02-11 03:45:47.3894"
"u33813_0_1","u33813","query","lion king","2020-02-12 02:15:14.8907"
"u33814_0_1","u33814","query","panasonic plasma","2020-03-25 09:36:11.7067"
"u33815_0_1","u33815","query","portable hard drive","2020-04-10 12:08:30.0603"
"u33816_0_1","u33816","query","Ps3","2020-03-08 22:26:18.5583"
"u33818_0_1","u33818","query","hitachi","2020-05-07 05:22:23.4825"
"u33819_0_1","u33819","query","Sons of anarchy","2019-09-06 21:52:35.6558"
"u33820_0_1","u33820","query","tablets","2019-09-13 19:02:35.9621"
"u33821_0_1","u33821","query","bose","2019-07-30 19:29:38.9053"
"u33822_0_1","u33822","query","Touch pad","2019-10-08 17:00:51.8384"
"u33823_0_1","u33823","query","fast 5","2020-02-07 06:46:48.2056"
"u33823_1_2","u33823","query","dishwasher","2020-02-21 08:54:12.6482"
"u33824_0_1","u33824","query","captain America","2020-05-22 21:51:40.7498"
"u33825_0_1","u33825","query","iPad","2019-08-14 15:46:44.9428"
"u33826_0_1","u33826","query","Xbox 360 console","2020-02-04 10:30:34.2581"
"u33827_0_1","u33827","query","iphone 4s","2020-03-15 12:38:25.4933"
"u33829_0_1","u33829","query","hp","2019-07-18 12:03:03.6861"
"u33830_0_1","u33830","query","World of Warcraft","2019-08-25 02:25:08.7586"
"u33831_0_1","u33831","query","Beetlejuice","2019-08-01 02:58:17.4017"
"u33831_1_2","u33831","query","Dumbo","2020-03-26 05:26:24.2328"
"u33832_0_1","u33832","query","lcd tv","2019-10-27 18:58:16.8893"
"u33834_0_1","u33834","query","sony","2019-06-03 17:17:51.2950"
"u33835_0_1","u33835","query","Sony","2020-02-09 22:36:58.1883"
"u33836_0_1","u33836","query","usb flash drive","2019-11-06 18:59:23.3570"
"u33837_0_1","u33837","query","Hp laptop adapter","2019-11-30 01:40:11.3938"
"u33838_0_1","u33838","query","Touchpad","2019-07-19 04:25:51.7908"
"u33839_0_1","u33839","query","registry","2020-05-07 14:01:28.2913"
"u33841_0_1","u33841","query","Red state","2019-10-07 12:57:22.7426"
"u33842_0_1","u33842","query","usb flash","2020-02-11 19:11:52.9687"
"u33844_0_1","u33844","query","puddle of mudd","2020-05-07 07:53:41.3842"
"u33845_0_1","u33845","query","hdtv antenna","2020-05-06 22:50:40.8537"
"u33846_0_1","u33846","query","kindle","2020-03-10 04:25:32.2263"
"u33847_0_1","u33847","query","Mac","2020-03-20 20:05:01.8314"
"u33848_0_1","u33848","query","Sony Camcorder","2019-12-28 10:48:13.4954"
"u33849_0_1","u33849","query","surround sound","2020-05-07 15:53:18.8274"
"u33850_0_1","u33850","query","Wireless card","2020-05-28 02:00:33.2562"
"u33851_0_1","u33851","query","Xbox 360","2020-04-17 16:43:14.9867"
"u33852_0_1","u33852","query","stereo","2019-11-01 16:49:05.8934"
"u33853_0_1","u33853","query","LG refrigerator","2020-05-17 22:02:20.6477"
"u33854_0_1","u33854","query","Kindle","2020-02-05 19:42:48.2142"
"u33857_0_1","u33857","query","green day","2020-05-07 11:12:14.7236"
"u33858_0_1","u33858","query","netbook","2019-12-13 01:00:50.9515"
"u33859_0_1","u33859","query","macbook pro","2019-10-11 08:44:48.2634"
"u33861_0_1","u33861","query","jeff dunham","2020-01-15 14:28:06.6554"
"u33862_0_1","u33862","query","i pad","2019-12-20 13:50:53.9664"
"u33864_0_1","u33864","query","security","2020-05-07 05:53:26.7702"
"u33865_0_1","u33865","query","coffee maker","2019-06-11 05:30:28.4632"
"u33866_0_1","u33866","query","VHS","2019-10-20 06:08:31.8772"
"u33868_0_1","u33868","query","Haupauge","2020-04-22 09:00:42.9026"
"u33869_0_1","u33869","query","wireless keyboard","2020-04-10 09:42:27.2073"
"u33869_1_2","u33869","query","thumb drive","2020-05-07 02:57:05.6365"
"u33869_1_3","u33869","query","kaspersky","2020-05-07 05:40:10.1472"
"u33869_1_4","u33869","query","heatsink","2020-05-07 09:05:06.0457"
"u33869_2_5","u33869","query","hd dvd player","2020-05-07 12:49:09.6214"
"u33869_2_6","u33869","query","fridge","2020-05-07 15:48:35.2836"
"u33871_0_1","u33871","query","digital voice recorder","2020-05-07 11:40:58.4897"
"u33872_0_1","u33872","query","ps3 headphones","2019-09-28 17:00:17.4315"
"u33873_0_1","u33873","query","archos","2019-11-20 01:00:23.1234"
"u33874_0_1","u33874","query","Portable dvd player","2019-10-20 18:37:35.8165"
"u33875_0_1","u33875","query","guitar hero","2020-05-07 10:15:50.2010"
"u33877_0_1","u33877","query","microwave oven","2020-05-07 03:28:53.9311"
"u33878_0_1","u33878","query","x men first class","2019-09-27 21:00:42.3185"
"u33879_0_1","u33879","query","speakers","2019-09-07 03:05:46.0570"
"u33879_1_2","u33879","query","computers","2019-12-06 07:25:36.1347"
"u33879_2_3","u33879","query","wacom","2020-02-11 16:30:18.4719"
"u33879_2_4","u33879","query","prince","2020-02-11 16:32:42.4941"
"u33879_3_5","u33879","query","ghost recon","2020-04-10 08:59:14.8071"
"u33879_4_6","u33879","query","walkman","2020-05-07 12:10:31.7635"
"u33881_0_1","u33881","query","Television","2020-05-15 04:24:36.6686"
"u33882_0_1","u33882","query","tomtom","2020-05-07 05:32:04.0722"
"u33883_0_1","u33883","query","carter 4","2019-06-16 20:52:21.2043"
"u33885_0_1","u33885","query","Bridesmaids","2019-12-08 07:38:52.4380"
"u33886_0_1","u33886","query","Flash drive","2019-11-30 04:59:47.7430"
"u33887_0_1","u33887","query","Vaio","2020-04-05 04:43:50.7402"
"u33888_0_1","u33888","query","iPhone 4s 32gb","2020-03-27 21:03:40.2558"
"u33889_0_1","u33889","query","touch screen radio","2020-02-17 21:33:56.3257"
"u33890_0_1","u33890","query","Adelitas way","2019-10-10 23:25:04.0780"
"u33891_0_1","u33891","query","Tablet","2019-10-13 00:37:58.4338"
"u33892_0_1","u33892","query","speakers","2019-07-19 09:13:58.9600"
"u33893_0_1","u33893","query","Mac","2019-08-06 08:40:10.7698"
"u33894_0_1","u33894","query","tablet","2020-02-16 18:35:11.3296"
"u33897_0_1","u33897","query","Netbook","2019-06-17 06:16:44.4327"
"u33898_0_1","u33898","query","wii hardware","2019-09-07 08:39:38.6501"
"u33898_1_2","u33898","query","dvi","2020-05-07 05:09:06.8595"
"u33898_1_3","u33898","query","ipod","2020-05-07 10:33:00.8601"
"u33899_0_1","u33899","query","Xbox 360 hard drive","2019-11-30 14:29:17.0187"
"u33900_0_1","u33900","query","touchpad","2019-07-15 13:26:37.9399"
"u33901_0_1","u33901","query","ipad 2","2020-03-21 18:51:57.9947"
"u33902_0_1","u33902","query","blu-ray","2020-05-07 10:21:09.7504"
"u33905_0_1","u33905","query","smart phone","2019-10-12 10:53:35.7967"
"u33906_0_1","u33906","query","avid","2020-05-07 09:06:45.0610"
"u33907_0_1","u33907","query","gateway","2020-05-07 10:12:54.6739"
"u33908_0_1","u33908","query","nirvana","2019-12-31 00:21:25.2092"
"u33909_0_1","u33909","query","Ipad","2019-06-03 04:16:45.5589"
"u33910_0_1","u33910","query","32 gb micro sd card","2019-06-17 02:39:30.4203"
"u33912_0_1","u33912","query","itrip","2020-05-07 12:07:45.2378"
"u33914_0_1","u33914","query","pcmcia","2020-05-07 13:18:29.3931"
"u33915_0_1","u33915","query","memory","2020-03-12 21:19:00.7955"
"u33916_0_1","u33916","query","memory stick duo","2020-04-10 03:16:35.6327"
"u33918_0_1","u33918","query","Otterbox","2019-10-30 06:35:44.0308"
"u33919_0_1","u33919","query","Dead Island PS3","2019-09-30 13:09:05.9701"
"u33920_0_1","u33920","query","ds","2020-02-11 18:15:37.4475"
"u33921_0_1","u33921","query","Call of duty 4","2020-03-13 22:50:35.9841"
"u33922_0_1","u33922","query","mini hdmi","2019-09-30 01:08:05.2906"
"u33923_0_1","u33923","query","converter","2020-02-11 21:52:33.4572"
"u33924_0_1","u33924","query","notebook case","2020-05-07 08:29:50.7191"
"u33926_0_1","u33926","query","dell laptop","2020-01-04 19:55:29.4464"
"u33927_0_1","u33927","query","fergie","2020-05-07 13:57:02.7503"
"u33928_0_1","u33928","query","Dead island","2019-10-03 06:09:24.1025"
"u33929_0_1","u33929","query","shrek","2020-04-10 03:10:44.5785"
"u33930_0_1","u33930","query","sopranos","2020-05-07 10:48:10.0005"
"u33931_0_1","u33931","query","Gears of war vault","2020-05-19 08:36:11.3598"
"u33932_0_1","u33932","query","office 2003","2020-05-07 06:39:07.6934"
"u33934_0_1","u33934","query","ghost recon","2020-05-07 14:01:10.2885"
"u33935_0_1","u33935","query","htc flyer","2020-01-20 20:13:04.5520"
"u33936_0_1","u33936","query","Hello kitty","2020-03-10 07:55:56.6755"
"u33937_0_1","u33937","query","minisd","2020-05-07 08:49:56.9053"
"u33938_0_1","u33938","query","USB hub","2019-11-12 14:15:49.7711"
"u33939_0_1","u33939","query","Sony vaio","2020-05-20 06:32:11.5513"
"u33941_0_1","u33941","query","Phone charger","2019-10-08 13:34:39.4281"
"u33942_0_1","u33942","query","digital camera","2020-01-27 23:38:48.8391"
"u33942_1_2","u33942","query","labtop","2020-04-10 05:47:44.5330"
"u33942_2_3","u33942","query","ipod case","2020-04-10 11:50:16.3914"
"u33942_3_4","u33942","query","wireless adapter","2020-05-07 09:47:51.4418"
"u33942_4_5","u33942","query","karaoke","2020-05-07 13:59:31.2732"
"u33943_0_1","u33943","query","laptop battery","2020-03-02 18:42:48.0025"
"u33944_0_1","u33944","query","zonealarm","2020-05-07 14:21:11.9741"
"u33945_0_1","u33945","query","Router","2019-10-17 04:57:25.6980"
"u33946_0_1","u33946","query","9th wonder","2020-01-02 06:51:05.9995"
"u33947_0_1","u33947","query","Cat 5","2019-12-01 00:48:52.7587"
"u33948_0_1","u33948","query","motorola bionic","2020-05-28 16:47:15.9707"
"u33951_0_1","u33951","query","itouch","2019-12-10 01:06:10.9804"
"u33953_0_1","u33953","query","Ps3 headset","2020-01-02 14:56:34.4970"
"u33953_1_2","u33953","query","Ps3 gaming headset","2020-01-11 12:45:52.8477"
"u33954_0_1","u33954","query","Star wars","2019-09-28 10:31:03.3256"
"u33955_0_1","u33955","query","shure","2020-04-10 05:32:26.3912"
"u33956_0_2","u33956","query","Casio","2019-06-26 21:48:48.6289"
"u33957_0_1","u33957","query","plasma","2020-04-10 13:10:59.1392"
"u33958_0_1","u33958","query","Pearl jam","2019-12-31 21:48:59.6373"
"u33958_1_2","u33958","query","Pj20","2020-05-04 22:05:40.7565"
"u33959_0_1","u33959","query","I pad","2019-12-01 11:08:46.5014"
"u33960_0_1","u33960","query","lcd tv","2019-11-24 01:37:03.3238"
"u33961_0_1","u33961","query","Phones","2019-07-23 04:29:27.1847"
"u33962_0_1","u33962","query","samsung tablet","2019-10-30 07:43:55.1625"
"u33963_0_1","u33963","query","canon g7","2020-04-10 12:55:54.4995"
"u33964_0_1","u33964","query","cables","2019-10-25 06:33:29.8093"
"u33965_0_1","u33965","query","3519969","2020-05-28 18:16:27.2969"
"u33967_0_1","u33967","query","Tablet","2020-04-23 19:21:39.4952"
"u33968_0_1","u33968","query","Wine cooler","2020-03-14 06:37:19.3078"
"u33970_0_1","u33970","query","bose","2020-05-23 09:32:48.7451"
"u33972_0_2","u33972","query","Wireless repeater","2020-04-22 10:35:13.7782"
"u33973_0_1","u33973","query","Digital antenna","2019-10-07 20:28:56.9260"
"u33974_0_1","u33974","query","xbox 360 slim","2020-02-27 12:08:50.9923"
"u33975_0_1","u33975","query","Antenna","2020-03-07 10:18:56.0355"
"u33976_0_1","u33976","query","iPhone","2020-01-26 19:35:06.2412"
"u33978_0_1","u33978","query","speaker stands","2020-03-12 04:37:18.5157"
"u33981_0_1","u33981","query","Apple laptops","2019-06-08 09:43:38.7881"
"u33982_0_1","u33982","query","zonealarm","2020-04-10 08:04:38.3012"
"u33983_0_1","u33983","query","Entertainment center","2019-08-24 08:38:06.3735"
"u33983_1_2","u33983","query","Led","2019-11-22 08:45:18.1108"
"u33984_0_1","u33984","query","samsung 46","2019-10-16 10:31:49.9558"
"u33985_0_1","u33985","query","32 Tv","2020-02-23 01:59:14.4843"
"u33986_0_1","u33986","query","Batman Arkham city","2020-04-03 16:23:38.0427"
"u33988_0_1","u33988","query","blue ray","2020-04-10 08:53:10.2508"
"u33989_0_1","u33989","query","hp notebook","2019-09-07 06:27:37.4270"
"u33989_1_2","u33989","query","shuffle","2020-04-10 09:44:37.7275"
"u33989_1_3","u33989","query","notebook memory","2020-04-10 09:47:06.2504"
"u33989_2_4","u33989","query","mac","2020-05-07 02:23:24.8245"
"u33989_2_5","u33989","query","seagate","2020-05-07 02:32:42.9107"
"u33989_2_6","u33989","query","imac","2020-05-07 08:39:31.3088"
"u33989_3_7","u33989","query","fax","2020-05-07 15:41:05.2141"
"u33989_3_8","u33989","query","kaspersky","2020-05-07 15:45:35.2558"
"u33990_0_1","u33990","query","netbook","2020-02-24 20:49:30.7953"
"u33991_0_1","u33991","query","hp touchsmart 610","2020-04-22 07:41:57.1730"
"u33992_0_1","u33992","query","Alias","2020-03-23 19:46:34.1809"
"u33997_0_1","u33997","query","lcd tv","2019-11-13 19:11:58.3548"
"u33998_0_1","u33998","query","tv card","2019-07-19 07:03:00.7467"
"u33999_0_1","u33999","query","antennas","2019-10-03 03:44:06.2564"
"u33999_1_2","u33999","query","3D tv","2019-11-03 05:50:12.0255"
"u33999_2_3","u33999","query","fast five","2020-01-06 10:13:59.7398"
"u34001_0_1","u34001","query","ps3","2020-04-27 04:21:03.5127"
"u34001_1_2","u34001","query","ps3 system","2020-05-06 05:02:30.9582"
"u34003_0_1","u34003","query","ATT dsl","2020-01-27 18:20:18.8885"
"u34004_0_1","u34004","query","Hp touchpAd","2019-09-20 19:15:28.9626"
"u34005_0_1","u34005","query","motorola xoom","2020-01-20 14:31:59.8922"
"u34006_0_1","u34006","query","Hp touchpad","2019-07-28 15:31:16.0166"
"u34007_0_1","u34007","query","boombox","2020-05-07 08:05:59.4981"
"u34008_0_1","u34008","query","Keyboard","2019-12-17 18:31:22.5443"
"u34009_0_1","u34009","query","beats by dre","2020-05-27 08:10:30.8433"
"u34010_0_1","u34010","query","Modem","2019-09-15 18:25:05.2949"
"u34011_0_1","u34011","query","Boost mobile","2019-09-22 18:40:26.8183"
"u34013_0_1","u34013","query","serenity","2019-09-10 21:03:04.5577"
"u34014_0_1","u34014","query","warcraft","2020-04-10 08:59:59.8140"
"u34015_0_1","u34015","query","dvr","2020-05-07 12:46:36.5978"
"u34016_0_1","u34016","query","canon digital camera","2020-04-10 10:14:06.5006"
"u34017_0_1","u34017","query","onstar","2019-08-30 17:50:46.5344"
"u34018_0_1","u34018","query","French door refrigerator","2019-12-22 09:32:10.7500"
"u34019_0_1","u34019","query","touchpad","2019-07-31 12:29:25.8526"
"u34020_0_1","u34020","query","ipad","2020-03-03 21:10:16.2089"
"u34021_0_1","u34021","query","griffin","2020-05-07 07:48:17.3341"
"u34022_0_1","u34022","query","dragonball","2020-04-11 05:53:35.4273"
"u34023_0_1","u34023","query","laptops","2020-01-29 01:37:28.7786"
"u34025_0_1","u34025","query","playstation 3","2020-04-10 09:22:25.5218"
"u34026_0_1","u34026","query","r. kelly","2020-04-10 00:04:56.3572"
"u34027_0_1","u34027","query","dragonball z","2020-05-07 10:53:16.0478"
"u34028_0_1","u34028","query","DVD player","2020-04-28 06:56:19.7913"
"u34029_0_1","u34029","query","grays anatomy","2019-06-27 11:20:03.6443"
"u34030_0_1","u34030","query","hp touchpad","2019-08-03 17:02:59.4073"
"u34031_0_1","u34031","query","iPhone cases","2019-09-06 10:08:45.6355"
"u34032_0_1","u34032","query","Apple tv","2019-08-20 07:25:12.3375"
"u34033_0_1","u34033","query","bamboo","2019-08-22 18:46:27.3289"
"u34034_0_1","u34034","query","Htc evo","2019-12-19 02:14:25.1741"
"u34035_0_1","u34035","query","Hp touchpad","2019-07-19 21:23:55.2221"
"u34036_0_1","u34036","query","freezer","2019-07-17 15:14:25.1187"
"u34037_0_1","u34037","query","galaxy tablet","2019-09-10 21:22:34.7384"
"u34038_0_1","u34038","query","Gateway","2020-01-23 05:54:15.6164"
"u34040_0_1","u34040","query","Ddr2 memory","2019-10-07 16:49:14.3906"
"u34041_0_1","u34041","query","hp tablet","2019-07-27 23:48:26.7823"
"u34042_0_1","u34042","query","ps3","2020-01-24 04:35:34.2276"
"u34042_0_2","u34042","query","ps3 slim","2020-01-24 04:45:50.8228"
"u34043_0_1","u34043","query","Psp","2019-10-16 10:29:48.4370"
"u34044_0_1","u34044","query","USB to hdmi","2019-10-15 03:45:07.3478"
"u34045_0_1","u34045","query","radio","2020-04-10 04:29:07.8047"
"u34046_0_1","u34046","query","joystick","2020-05-24 06:17:01.7715"
"u34047_0_1","u34047","query","compaq","2020-04-10 11:32:43.2288"
"u34048_0_1","u34048","query","Hp tablet","2019-07-22 17:13:53.9264"
"u34049_0_1","u34049","query","Apple","2020-01-29 02:41:45.8741"
"u34050_0_1","u34050","query","Apple headphones","2020-01-25 02:21:40.3273"
"u34051_0_1","u34051","query","gps tracking","2019-06-04 12:17:03.3486"
"u34052_0_1","u34052","query","The lion king","2019-10-30 14:55:50.1638"
"u34053_0_1","u34053","query","Htc evo cases","2019-11-21 06:59:14.2880"
"u34054_0_1","u34054","query","Skullcandy","2019-11-27 05:26:57.4741"
"u34055_0_1","u34055","query","Incase iPhone","2020-05-14 20:02:11.0141"
"u34056_0_1","u34056","query","kvm","2020-04-10 10:45:36.7924"
"u34057_0_1","u34057","query","IpAd case","2020-04-18 07:33:47.2367"
"u34059_0_1","u34059","query","Sharp tv","2020-03-26 20:46:38.7579"
"u34060_0_1","u34060","query","nvidia","2020-04-10 12:03:06.0103"
"u34061_0_1","u34061","query","Sirius","2020-01-09 19:41:13.5151"
"u34062_0_1","u34062","query","asus","2020-03-21 15:42:42.7415"
"u34063_0_1","u34063","query","Hannibal","2019-08-23 08:50:11.1452"
"u34064_0_1","u34064","query","Skullcandy","2020-03-02 17:22:59.2632"
"u34065_0_1","u34065","query","Touchpad","2019-07-21 22:10:43.3360"
"u34066_0_1","u34066","query","espn","2020-05-13 07:11:40.0359"
"u34067_0_1","u34067","query","i-pod","2020-04-10 13:15:15.6788"
"u34070_0_1","u34070","query","wii","2019-07-09 18:05:05.4785"
"u34071_0_1","u34071","query","ipod shuffle","2020-05-07 10:45:54.9797"
"u34073_0_1","u34073","query","mac laptop","2020-02-10 17:05:02.4535"
"u34074_0_1","u34074","query","car stereo","2019-09-07 08:30:38.5667"
"u34074_0_2","u34074","query","neyo","2019-09-07 08:40:50.6612"
"u34074_1_3","u34074","query","the beatles","2019-12-06 07:38:39.2556"
"u34074_2_4","u34074","query","amp","2020-02-11 17:01:17.2589"
"u34074_3_5","u34074","query","keyless entry","2020-04-10 07:19:06.3794"
"u34074_4_6","u34074","query","office 2007","2020-04-10 11:43:53.8324"
"u34074_4_7","u34074","query","kanye west","2020-04-10 11:48:41.8769"
"u34074_5_8","u34074","query","starcraft","2020-05-07 14:44:22.6888"
"u34075_0_1","u34075","query","Motorola atrix","2020-05-23 06:55:30.7878"
"u34076_0_1","u34076","query","micro sd","2020-05-07 11:31:31.4022"
"u34078_0_1","u34078","query","iPhone 4 case","2020-04-21 13:47:47.2219"
"u34079_0_1","u34079","query","microwave oven","2020-04-10 09:09:53.9057"
"u34082_0_1","u34082","query","touchpad","2019-07-18 09:23:53.2116"
"u34083_0_1","u34083","query","x-files","2020-05-07 04:18:55.8946"
"u34084_0_1","u34084","query","Sony camcorder","2019-06-07 01:31:02.8845"
"u34085_0_1","u34085","query","modem","2019-06-04 00:48:17.9679"
"u34086_0_1","u34086","query","hp touch pad","2019-07-17 04:46:34.3023"
"u34087_0_1","u34087","query","Logitech speakers","2019-10-24 05:24:51.8333"
"u34089_0_1","u34089","query","Mac laptop","2020-02-02 22:45:00.8817"
"u34090_0_1","u34090","query","Fuji","2019-12-22 08:35:41.7267"
"u34091_0_1","u34091","query","Dell","2019-08-07 00:39:12.1542"
"u34092_0_1","u34092","query","Micro sd card","2020-02-10 14:26:50.4879"
"u34093_0_1","u34093","query","Assassins creed","2019-09-24 14:52:01.8826"
"u34094_0_1","u34094","query","Samsung","2020-04-26 09:42:24.6496"
"u34095_0_1","u34095","query","hp printers","2020-05-10 23:02:53.8276"
"u34096_0_1","u34096","query","Sony LCD tv","2019-11-22 22:39:07.8354"
"u34098_0_1","u34098","query","macbook pro","2019-09-17 23:06:09.0790"
"u34099_0_1","u34099","query","Asus","2020-05-25 19:41:49.5673"
"u34101_1_2","u34101","query","modems","2020-05-15 04:15:32.0845"
"u34102_0_1","u34102","query","Beats by dre","2019-09-19 21:09:16.6766"
"u34103_0_1","u34103","query","Guitar hero","2020-04-25 14:26:24.4403"
"u34104_0_1","u34104","query","flyer","2020-02-09 11:58:05.7698"
"u34105_0_1","u34105","query","flatout","2020-05-07 15:32:59.1391"
"u34106_0_1","u34106","query","iPhone 4s","2020-04-04 19:19:00.5075"
"u34107_0_1","u34107","query","Metal gear solid","2019-09-28 22:54:47.7156"
"u34108_0_1","u34108","query","apple ipad 2","2020-01-14 07:20:46.3564"
"u34109_0_1","u34109","query","gaming headphones","2020-02-01 13:56:11.1424"
"u34110_0_1","u34110","query","ipod touch","2019-11-22 16:56:19.6596"
"u34111_0_1","u34111","query","Tablet computer","2020-03-07 08:44:34.1614"
"u34112_0_1","u34112","query","Refurbished laptop","2019-08-09 19:36:31.3706"
"u34113_0_1","u34113","query","Evo","2020-04-08 19:40:04.5634"
"u34114_0_1","u34114","query","guild wars","2020-04-10 13:35:48.8692"
"u34115_0_1","u34115","query","apple lap tops","2019-12-22 07:39:57.7104"
"u34116_0_1","u34116","query","scale","2020-01-19 17:12:36.0399"
"u34117_0_1","u34117","query","4s","2020-05-05 04:39:38.4062"
"u34118_0_1","u34118","query","Ipod touch","2019-08-17 17:24:46.8715"
"u34119_0_1","u34119","query","lcd tv","2020-02-15 19:35:48.0509"
"u34120_0_1","u34120","query","Samsung galaxy player","2020-04-28 13:20:18.8485"
"u34121_0_1","u34121","query","x men","2019-10-12 04:09:53.0567"
"u34122_0_1","u34122","query","On stranger tides","2020-05-24 01:42:06.7247"
"u34123_0_1","u34123","query","call of duty ps3","2020-04-22 23:11:52.2877"
"u34127_0_1","u34127","query","Transformers","2019-12-28 21:34:40.4841"
"u34128_0_1","u34128","query","Sony DVD","2019-06-20 12:05:09.6810"
"u34129_0_1","u34129","query","paul mccartney","2020-05-07 16:09:39.9789"
"u34130_0_1","u34130","query","Dodge","2020-02-11 15:55:03.1453"
"u34132_0_1","u34132","query","Nikon","2020-04-26 06:49:21.5464"
"u34135_0_1","u34135","query","Lil Wayne","2019-08-23 11:26:48.5962"
"u34136_0_1","u34136","query","Ps3 console","2019-11-16 07:23:46.8146"
"u34137_0_1","u34137","query","iphone 4s","2020-02-02 00:59:21.7861"
"u34139_0_1","u34139","query","s-video","2020-02-11 17:46:31.1779"
"u34140_0_1","u34140","query","Hp tablet","2019-07-17 11:47:18.7001"
"u34143_0_1","u34143","query","seether","2019-11-14 01:09:37.6681"
"u34144_0_1","u34144","query","GPS","2019-08-18 14:56:42.3399"
"u34145_0_1","u34145","query","Playstation 3","2019-12-22 03:51:10.5909"
"u34146_0_1","u34146","query","hp","2019-07-15 04:27:22.4442"
"u34147_0_1","u34147","query","cd recorder","2020-05-07 07:47:05.3230"
"u34148_0_1","u34148","query","umd","2020-05-07 05:09:56.3672"
"u34149_0_1","u34149","query","Pirates of the Caribbean on stranger tides","2020-05-06 08:18:44.7761"
"u34150_0_1","u34150","query","Sound card","2019-09-16 00:00:36.9032"
"u34151_0_1","u34151","query","wireless video transmitter","2020-02-24 12:21:14.0866"
"u34153_0_1","u34153","query","Samsung 32","2020-05-28 04:04:19.4028"
"u34155_0_1","u34155","query","Playstation 3","2020-05-15 13:31:13.2324"
"u34156_0_1","u34156","query","Earbuds","2019-12-28 09:36:44.3332"
"u34158_0_1","u34158","query","Linksys e1000","2020-04-22 06:43:08.6282"
"u34159_0_1","u34159","query","micro sd","2020-05-07 12:04:58.7121"
"u34160_0_1","u34160","query","pc4200","2020-04-10 09:48:36.2643"
"u34161_0_1","u34161","query","Office student","2019-09-29 11:33:50.2474"
"u34163_0_1","u34163","query","rf remote control","2020-05-07 10:36:59.3970"
